transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,s1,s2,s3,s4,final_score,is_flagged
tx_000855,2026-04-30 07:29:19,card_046,19.99,Disney+,subscription,online,CA,US,dev_1abbf8e4,24.114.156.20,0.040088644998105764,0.24445839548932483,0.0,0.0,0.0,False
tx_000161,2026-04-30 08:05:43,card_008,86.69,Esso,gas,in_person,CA,CA,,,0.7232285365047426,0.2248893633074805,0.0,0.0,0.0,False
tx_000135,2026-04-30 08:21:18,card_007,46.88,Loblaws,grocery,in_person,US,US,,,0.07401996132231091,0.22728366435487263,0.0,0.0,0.0,False
tx_000188,2026-04-30 09:30:03,card_010,200.0,BMO ATM,atm,atm,US,US,,,1.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000865,2026-04-30 10:50:59,card_046,11.99,Disney+,subscription,online,CA,US,dev_b8fe1cb0,142.112.82.124,0.06225237409173714,0.24445839548932483,0.0,0.0,0.0,False
tx_000753,2026-04-30 11:05:20,card_040,22.28,Petro-Canada,gas,in_person,CA,CA,,,0.015203040591342505,0.22728366435487263,0.0,0.0,0.0,False
tx_000374,2026-04-30 11:14:21,card_020,13.53,Shopify Merchant 2,online_retail,online,US,CA,dev_2877f7d9,98.207.22.39,0.11270937033590371,0.21626022378175647,0.0,0.0,0.0,False
tx_000563,2026-04-30 12:28:33,card_030,44.63,Metro,grocery,in_person,DE,DE,,,0.13743455695854603,0.2411861346508291,0.0,0.0,0.0,False
tx_000685,2026-04-30 13:45:22,card_037,93.03,La Banquise,restaurant,in_person,CA,CA,,,0.11119187847262614,0.22040052185487985,0.0,0.0,0.0,False
tx_000709,2026-04-30 15:40:45,card_038,15.88,Cineplex,entertainment,in_person,CA,CA,,,0.0172044019808523,0.2124186071605684,0.0,0.0,0.0,False
tx_000062,2026-04-30 18:00:17,card_003,26.48,Shopify Merchant 2,online_retail,online,CA,CA,dev_6fdbe52d,70.50.209.167,0.10863278369235561,0.235185756132708,0.0,0.0,0.0,False
tx_000814,2026-04-30 18:17:28,card_043,18.73,Videotron,utilities,online,CA,CA,dev_c832252e,70.50.124.17,0.009851374286415715,0.24445839548932483,0.0,0.0,0.0,False
tx_000693,2026-04-30 18:40:32,card_037,109.99,Cineplex,entertainment,in_person,CA,CA,,,0.1578127501387754,0.22040052185487985,0.0,0.0,0.0,False
tx_000038,2026-04-30 18:55:21,card_002,24.11,Whole Foods,grocery,in_person,CA,CA,,,0.04624566365524335,0.2297902420722551,0.0,0.0,0.0,False
tx_000294,2026-04-30 20:40:28,card_015,19.15,AliExpress,online_retail,online,CA,CN,dev_22a1b746,70.50.67.218,0.14346769901786255,0.235185756132708,0.0,0.0,0.0,False
tx_000052,2026-04-30 20:53:42,card_002,15.66,Tim Hortons,restaurant,in_person,CA,CA,,,0.048602845540583396,0.2297902420722551,0.0,0.0,0.0,False
tx_000284,2026-04-30 21:33:04,card_015,58.27,Videotron,utilities,online,CA,CA,dev_22a1b746,24.114.162.68,0.044869763585452305,0.235185756132708,0.0,0.0,0.0,False
tx_000727,2026-04-30 21:54:38,card_039,9.39,Shopify Merchant 1,online_retail,online,GB,CA,dev_2ab5d40f,86.150.252.231,0.09274476667918301,0.23810204099536444,0.0,0.0,0.0,False
tx_000554,2026-04-30 23:47:05,card_029,19.99,Disney+,subscription,online,CA,US,dev_600be23f,70.50.124.201,0.09654695946169779,0.23242005672071928,0.0,0.0,0.0,False
tx_000877,2026-05-01 00:10:37,card_047,43.8,IGA,grocery,in_person,CA,CA,,,0.13079550162841339,0.2411861346508291,0.0,0.0,0.0,False
tx_000388,2026-05-01 00:20:58,card_020,42.29,AliExpress,online_retail,online,US,CN,dev_2877f7d9,172.58.103.67,0.04848016178048568,0.21626022378175647,0.0,0.0,0.0,False
tx_000656,2026-05-01 01:11:23,card_035,21.07,Etsy,online_retail,online,CA,US,dev_37f4b88c,99.225.56.247,0.0,0.24794312724592327,0.0,0.0,0.0,False
tx_000073,2026-05-01 01:11:32,card_003,43.21,Shopify Merchant 1,online_retail,online,CA,CA,dev_d52ac3b8,142.112.98.80,0.0,0.235185756132708,0.0,0.0,0.0,False
tx_000895,2026-05-01 02:00:31,card_048,80.0,Desjardins ATM,atm,atm,CA,CA,,,0.5824572352449383,0.2248893633074805,0.0,0.0,0.0,False
tx_000047,2026-05-01 02:43:54,card_002,19.99,Netflix,subscription,online,CA,US,dev_6200257c,142.112.246.238,0.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000460,2026-05-01 03:11:13,card_024,40.16,Loblaws,grocery,in_person,CA,CA,,,0.0013362867944063017,0.235185756132708,0.0,0.0,0.0,False
tx_000742,2026-05-01 03:14:35,card_040,9.99,Netflix,subscription,online,CA,US,dev_abd8db53,142.112.148.110,0.07070287612939283,0.3213275871875516,0.0,0.0,0.0,False
tx_000795,2026-05-01 03:21:06,card_042,17.35,Tim Hortons,restaurant,in_person,US,US,,,0.0,0.2124186071605684,0.0,0.0,0.0,False
tx_000692,2026-05-01 03:28:36,card_037,34.9,Shell,gas,in_person,CA,CA,,,0.04860005961424055,0.22040052185487985,0.0,0.0,0.0,False
tx_000678,2026-05-01 04:01:50,card_036,49.9,Provigo,grocery,in_person,CA,CA,,,0.0,0.2248893633074805,0.0,0.0,0.0,False
tx_000185,2026-05-01 04:02:15,card_010,27.9,Cafe Olimpico,restaurant,in_person,US,US,,,0.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000504,2026-05-01 06:30:33,card_027,14.91,Metro,grocery,in_person,CA,CA,,,0.07915660360041778,0.23242005672071928,0.0,0.0,0.0,False
tx_000887,2026-05-01 08:56:44,card_048,14.96,Amazon.com,online_retail,online,CA,US,dev_3bbcb503,142.112.231.220,0.13312679536199004,0.2248893633074805,0.0,0.0,0.0,False
tx_000501,2026-05-01 08:57:20,card_027,38.93,Esso,gas,in_person,CA,CA,,,0.026444152771814108,0.23242005672071928,0.0,0.0,0.0,False
tx_000446,2026-05-01 09:10:15,card_024,61.85,Petro-Canada,gas,in_person,CA,CA,,,0.1824866653611145,0.235185756132708,0.0,0.0,0.0,False
tx_000657,2026-05-01 10:25:58,card_035,41.4,La Banquise,restaurant,in_person,CA,CA,,,0.1963401652371017,0.24794312724592327,0.0,0.0,0.0,False
tx_000200,2026-05-01 11:01:15,card_010,31.84,Shell,gas,in_person,US,US,,,0.026099917426220642,0.2297902420722551,0.0,0.0,0.0,False
tx_000515,2026-05-01 11:10:35,card_027,7.24,Cineplex,entertainment,in_person,CA,CA,,,0.1128767452063719,0.23242005672071928,0.0,0.0,0.0,False
tx_000872,2026-05-01 11:22:25,card_047,13.11,Shopify Merchant 2,online_retail,online,CA,CA,dev_dcad83da,142.112.175.16,0.06172794896995625,0.2411861346508291,0.0,0.0,0.0,False
tx_000410,2026-05-01 11:27:55,card_021,37.43,Tim Hortons,restaurant,in_person,CA,CA,,,0.04376275395988105,0.22728366435487263,0.0,0.0,0.0,False
tx_000219,2026-05-01 11:42:00,card_011,15.99,Disney+,subscription,online,CA,US,dev_7b8b43cb,24.114.141.165,0.10461565581135392,0.235185756132708,0.0,0.0,0.0,False
tx_000084,2026-05-01 12:21:08,card_004,33.15,McDonald's,restaurant,in_person,CA,CA,,,0.11820877015023852,0.25027120785633505,0.0,0.0,0.0,False
tx_000287,2026-05-01 14:35:22,card_015,10.04,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.18732644861694736,0.235185756132708,0.0,0.0,0.0,False
tx_000694,2026-05-01 15:51:14,card_037,62.35,Loblaws,grocery,in_person,CA,CA,,,0.02685648090673814,0.22040052185487985,0.0,0.0,0.0,False
tx_000145,2026-05-01 17:15:56,card_008,19.72,Chevron,gas,in_person,CA,CA,,,0.06612307838643425,0.2248893633074805,0.0,0.0,0.0,False
tx_000224,2026-05-01 18:17:52,card_012,20.39,Shopify Merchant 2,online_retail,online,CA,CA,dev_08e633ee,70.50.97.114,0.012645020221539648,0.22728366435487263,0.0,0.0,0.0,False
tx_000640,2026-05-01 18:19:20,card_034,15.17,Cineplex,entertainment,in_person,CA,CA,,,0.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000307,2026-05-01 19:08:41,card_016,31.21,Videotron,utilities,online,CA,CA,dev_bc979ff9,142.112.143.177,0.07143179646923699,0.23810204099536444,0.0,0.0,0.0,False
tx_000643,2026-05-01 20:28:51,card_034,19.99,Disney+,subscription,online,CA,US,dev_a9c78771,70.50.86.187,0.1584330146528844,0.2297902420722551,0.0,0.0,0.0,False
tx_000437,2026-05-01 20:45:43,card_023,2.82,Chevron,gas,in_person,CA,CA,,,0.11628084620045842,0.21430477277781,0.0,0.0,0.0,False
tx_000175,2026-05-01 21:07:10,card_009,32.16,AliExpress,online_retail,online,US,CN,dev_b62b3697,208.54.129.90,0.1356340387010374,0.23810204099536444,0.0,0.0,0.0,False
tx_000427,2026-05-01 21:59:21,card_023,4.34,AliExpress,online_retail,online,CA,CN,dev_72d3f36b,99.225.217.158,0.09538877927082523,0.2799531772479935,0.0,0.0,0.0,False
tx_000264,2026-05-01 22:04:24,card_014,150.51,Cafe Olimpico,restaurant,in_person,FR,FR,,,1.0,0.2411861346508291,0.0,0.0,0.0,False
tx_000028,2026-05-01 22:58:31,card_001,289.54,Shopify Merchant 1,online_retail,online,CA,CA,dev_8d790a73,142.112.12.122,0.8193945928345122,0.24794312724592327,0.0,0.0,0.0,False
tx_000173,2026-05-01 23:24:03,card_009,10.85,Amazon.com,online_retail,online,US,US,dev_b62b3697,98.207.170.105,0.06935612900953757,0.23810204099536444,0.0,0.0,0.0,False
tx_000619,2026-05-02 01:32:38,card_033,35.68,La Banquise,restaurant,in_person,GB,GB,,,0.08952486659818515,0.235185756132708,0.0,0.0,0.0,False
tx_000898,2026-05-02 01:37:03,card_048,42.09,McDonald's,restaurant,in_person,CA,CA,,,0.16536328382567864,0.2248893633074805,0.0,0.0,0.0,False
tx_000642,2026-05-02 02:26:08,card_034,13.76,Amazon.com,online_retail,online,CA,US,dev_a9c78771,24.114.16.157,0.04634658727397658,0.2297902420722551,0.0,0.0,0.0,False
tx_000054,2026-05-02 03:25:31,card_002,25.92,Provigo,grocery,in_person,CA,CA,,,0.06656232657174592,0.2297902420722551,0.0,0.0,0.0,False
tx_000495,2026-05-02 04:44:44,card_026,15.99,Disney+,subscription,online,US,US,dev_db3feacf,172.58.29.85,0.07963008101793805,0.24445839548932483,0.0,0.0,0.0,False
tx_000350,2026-05-02 05:10:50,card_019,9.99,Spotify,subscription,online,CA,SE,dev_95204a30,70.50.4.199,0.056639696106292985,0.22728366435487263,0.0,0.0,0.0,False
tx_000283,2026-05-02 05:56:09,card_015,104.78,Joe Beef,restaurant,in_person,CA,CA,,,0.26878528980427063,0.235185756132708,0.0,0.0,0.0,False
tx_000342,2026-05-02 06:24:38,card_018,60.0,Desjardins ATM,atm,atm,CA,CA,,,0.17866088567919955,0.22728366435487263,0.0,0.0,0.0,False
tx_000792,2026-05-02 06:34:52,card_042,24.86,Joe Beef,restaurant,in_person,US,US,,,0.102642869375263,0.31018848787534853,0.0,0.0,0.0,False
tx_000665,2026-05-02 06:48:36,card_036,20.0,BMO ATM,atm,atm,CA,CA,,,0.11737100950589376,0.2248893633074805,0.0,0.0,0.0,False
tx_000393,2026-05-02 06:55:50,card_021,27.82,Etsy,online_retail,online,CA,US,dev_f61b4d97,142.112.197.129,0.07817847127202972,0.22728366435487263,0.0,0.0,0.0,False
tx_000276,2026-05-02 07:32:05,card_014,22.75,Amazon.com,online_retail,online,FR,US,dev_415fec02,82.66.168.91,0.03331940430781427,0.2411861346508291,0.0,0.0,0.0,False
tx_000701,2026-05-02 08:30:19,card_037,180.46,Esso,gas,in_person,CA,CA,,,0.351525770558206,0.22040052185487985,0.0,0.0,0.0,False
tx_000505,2026-05-02 10:03:28,card_027,21.97,IGA,grocery,in_person,CA,CA,,,0.048118246398587756,0.23242005672071928,0.0,0.0,0.0,False
tx_000077,2026-05-02 11:09:56,card_004,65.41,Tim Hortons,restaurant,in_person,CA,CA,,,0.5148197867957607,0.25027120785633505,0.0,0.0,0.0,False
tx_000129,2026-05-02 12:32:01,card_007,30.67,IGA,grocery,in_person,US,US,,,0.10037881382807566,0.22728366435487263,0.0,0.0,0.0,False
tx_000875,2026-05-02 13:50:52,card_047,19.73,Shopify Merchant 1,online_retail,online,CA,CA,dev_dcad83da,99.225.186.135,0.020199593057241776,0.2411861346508291,0.0,0.0,0.0,False
tx_000181,2026-05-02 14:17:52,card_009,28.11,McDonald's,restaurant,in_person,US,US,,,0.09667532545712243,0.23810204099536444,0.0,0.0,0.0,False
tx_000249,2026-05-02 14:56:54,card_013,14.97,eBay,online_retail,online,CA,US,dev_e5c2222f,24.114.87.119,0.1897963605458268,0.25027120785633505,0.0,0.0,0.0,False
tx_000253,2026-05-02 15:31:58,card_013,65.47,Amazon.com,online_retail,online,CA,US,dev_e5c2222f,99.225.61.143,0.09567545501826114,0.25027120785633505,0.0,0.0,0.0,False
tx_000546,2026-05-02 16:22:37,card_029,18.18,Shell,gas,in_person,CA,CA,,,0.10946270200609344,0.23242005672071928,0.0,0.0,0.0,False
tx_000768,2026-05-02 17:14:43,card_041,11.93,Whole Foods,grocery,in_person,CA,CA,,,0.051585323306091564,0.23242005672071928,0.0,0.0,0.0,False
tx_000257,2026-05-02 18:29:13,card_013,44.36,Amazon.com,online_retail,online,CA,US,dev_e5c2222f,99.225.69.114,0.023657416794766507,0.25027120785633505,0.0,0.0,0.0,False
tx_000243,2026-05-02 20:18:56,card_012,13.99,Etsy,online_retail,online,CA,US,dev_08e633ee,70.50.119.76,0.10214665271158652,0.22728366435487263,0.0,0.0,0.0,False
tx_000569,2026-05-02 22:58:15,card_030,27.16,Shopify Merchant 1,online_retail,online,DE,CA,dev_f7415d64,188.62.203.42,0.10338607594674966,0.2411861346508291,0.0,0.0,0.0,False
tx_000293,2026-05-02 23:32:10,card_015,34.75,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.06836380288770631,0.235185756132708,0.0,0.0,0.0,False
tx_000108,2026-05-03 00:53:07,card_006,9.99,Spotify,subscription,online,CA,SE,dev_1321b774,142.112.197.86,0.12620098296875745,0.2411861346508291,0.0,0.0,0.0,False
tx_000285,2026-05-03 02:26:12,card_015,32.62,Starbucks,restaurant,in_person,CA,CA,,,0.07861837332086227,0.235185756132708,0.0,0.0,0.0,False
tx_000306,2026-05-03 04:44:53,card_016,15.99,Netflix,subscription,online,CA,US,dev_bc979ff9,70.50.168.216,0.10653647655518428,0.23810204099536444,0.0,0.0,0.0,False
tx_000681,2026-05-03 05:01:00,card_037,58.44,Shell,gas,in_person,CA,CA,,,0.016108390799742623,0.22040052185487985,0.0,0.0,0.0,False
tx_000729,2026-05-03 05:15:15,card_039,15.36,Tim Hortons,restaurant,in_person,GB,GB,,,0.030322415261514163,0.23810204099536444,0.0,0.0,0.0,False
tx_000378,2026-05-03 05:53:17,card_020,21.77,Shell,gas,in_person,US,US,,,0.06652711217738325,0.30672842194707617,0.0,0.0,0.0,False
tx_000670,2026-05-03 06:52:29,card_036,78.69,AliExpress,online_retail,online,CA,CN,dev_b7bc6824,70.50.250.133,0.11301375798243081,0.2248893633074805,0.0,0.0,0.0,False
tx_000623,2026-05-03 08:54:44,card_033,32.7,McDonald's,restaurant,in_person,GB,GB,,,0.09947207399798348,0.235185756132708,0.0,0.0,0.0,False
tx_000279,2026-05-03 09:25:58,card_015,113.81,Cafe Olimpico,restaurant,in_person,CA,CA,,,0.3122588912180726,0.235185756132708,0.0,0.0,0.0,False
tx_000595,2026-05-03 09:37:15,card_032,53.99,Hydro-Quebec,utilities,online,CA,CA,dev_52854151,24.114.114.21,0.024539955252140134,0.2411861346508291,0.0,0.0,0.0,False
tx_000716,2026-05-03 09:45:08,card_038,30.75,Tim Hortons,restaurant,in_person,CA,CA,,,0.307919694543663,0.2124186071605684,0.0,0.0,0.0,False
tx_000949,2026-05-03 10:58:00,card_042,1.4,Shopify Merchant 2,online_retail,online,US,CA,dev_c4fb137f,201.116.232.148,0.21799650686224306,0.2124186071605684,1.0,0.0,0.35732488352061914,True
tx_000950,2026-05-03 11:01:01,card_042,4.48,AliExpress,online_retail,online,US,CN,dev_c4fb137f,201.116.232.148,0.1759006296750513,0.462101933837475,1.0,0.0,0.42381070608625276,True
tx_000951,2026-05-03 11:01:34,card_042,5.04,Shopify Merchant 1,online_retail,online,US,CA,dev_c4fb137f,201.116.232.148,0.16824683382283465,0.7337052464758995,1.0,0.0,0.5037609407073368,True
tx_000953,2026-05-03 11:05:30,card_042,14.38,AliExpress,online_retail,online,US,CN,dev_c4fb137f,201.116.232.148,0.04059245300193492,1.0,1.0,0.0,0.558118490600387,True
tx_000952,2026-05-03 11:07:39,card_042,7.46,AliExpress,online_retail,online,US,CN,dev_c4fb137f,201.116.232.148,0.13517150174718393,1.0,1.0,0.0,0.5770343003494367,True
tx_000955,2026-05-03 11:11:22,card_042,4.36,Shopify Merchant 1,online_retail,online,US,CA,dev_c4fb137f,201.116.232.148,0.1775407287862406,1.0,1.0,0.0,0.5855081457572482,True
tx_000954,2026-05-03 11:15:14,card_042,14.27,QuickPay Online,online_retail,online,US,CA,dev_c4fb137f,201.116.232.148,0.04209587718719179,1.0,1.0,0.0,0.5584191754374384,True
tx_000956,2026-05-03 11:20:20,card_042,2.97,Shopify Merchant 2,online_retail,online,US,CA,dev_c4fb137f,201.116.232.148,0.19653854349084984,1.0,0.7,0.0,0.51430770869817,True
tx_000356,2026-05-03 12:36:53,card_019,497.46,Loblaws,grocery,in_person,CA,CA,,,1.0,0.22728366435487263,0.0,0.0,0.0,False
tx_000761,2026-05-03 12:38:15,card_041,43.26,Cineplex,entertainment,in_person,CA,CA,,,0.06591145453322857,0.23242005672071928,0.0,0.0,0.0,False
tx_000170,2026-05-03 13:56:49,card_009,6.47,Shopify Merchant 1,online_retail,online,US,CA,dev_b62b3697,98.207.109.62,0.111489255925179,0.23810204099536444,0.0,0.0,0.0,False
tx_000116,2026-05-03 13:57:37,card_006,55.3,Shopify Merchant 2,online_retail,online,CA,CA,dev_1321b774,142.112.229.228,0.04755065903411098,0.2411861346508291,0.0,0.0,0.0,False
tx_000881,2026-05-03 14:25:38,card_047,90.73,Whole Foods,grocery,in_person,CA,CA,,,0.4251951606893938,0.2411861346508291,0.0,0.0,0.0,False
tx_000822,2026-05-03 14:42:05,card_044,3.79,Provigo,grocery,in_person,GB,GB,,,0.18259800362987524,0.2248893633074805,0.0,0.0,0.0,False
tx_000815,2026-05-03 15:42:41,card_043,33.98,eBay,online_retail,online,CA,US,dev_c832252e,142.112.249.101,0.21271671144371682,0.24445839548932483,0.0,0.0,0.0,False
tx_000288,2026-05-03 16:31:07,card_015,140.74,Esso,gas,in_person,CA,CA,,,0.44190939908891286,0.235185756132708,0.0,0.0,0.0,False
tx_000524,2026-05-03 16:33:52,card_028,45.7,eBay,online_retail,online,CA,US,dev_bea30580,70.50.112.254,0.05271119567347185,0.3137692345950097,0.0,0.0,0.0,False
tx_000628,2026-05-03 18:06:33,card_034,28.47,Hydro-Quebec,utilities,online,CA,CA,dev_a0256e48,142.112.60.156,0.4371699366977932,0.2297902420722551,0.0,0.0,0.0,False
tx_000428,2026-05-03 18:25:12,card_023,39.21,Amazon.ca,online_retail,online,CA,CA,dev_72d3f36b,24.114.169.37,0.38389172983200986,0.21430477277781,0.0,0.0,0.0,False
tx_000489,2026-05-03 19:33:31,card_026,30.88,Starbucks,restaurant,in_person,US,US,,,0.11332222270168733,0.24445839548932483,0.0,0.0,0.0,False
tx_000267,2026-05-03 19:46:48,card_014,8.1,eBay,online_retail,online,FR,US,dev_415fec02,176.158.184.142,0.07761906685343102,0.2411861346508291,0.0,0.0,0.0,False
tx_000780,2026-05-03 19:54:30,card_042,98.03,Tim Hortons,restaurant,in_person,US,US,,,1.0,0.2124186071605684,0.0,0.0,0.0,False
tx_000324,2026-05-03 20:42:20,card_017,194.41,Shopify Merchant 2,online_retail,online,CA,CA,dev_d0ff1fad,142.112.175.54,0.5629073711033936,0.2411861346508291,0.0,0.0,0.0,False
tx_000534,2026-05-03 21:07:06,card_028,31.22,Etsy,online_retail,online,CA,US,dev_bea30580,24.114.191.109,0.11426426933088095,0.2297902420722551,0.0,0.0,0.0,False
tx_000218,2026-05-03 21:58:53,card_011,14.09,Bell Canada,utilities,online,CA,CA,dev_292af7e9,99.225.61.46,0.06912105830393026,0.235185756132708,0.0,0.0,0.0,False
tx_000528,2026-05-03 22:28:50,card_028,58.1,Esso,gas,in_person,CA,CA,,,0.0,0.2297902420722551,0.0,0.0,0.0,False
tx_000099,2026-05-03 22:37:02,card_005,11.39,Amazon.com,online_retail,online,CA,US,dev_379050df,99.225.7.132,0.22747531496073412,0.24794312724592327,0.0,0.0,0.0,False
tx_000474,2026-05-04 01:03:02,card_025,10.31,Amazon.com,online_retail,online,CA,US,dev_d9156309,142.112.26.142,0.1642829431221288,0.2411861346508291,0.0,0.0,0.0,False
tx_000845,2026-05-04 02:47:30,card_045,29.37,Whole Foods,grocery,in_person,FR,FR,,,0.00767635047874999,0.22728366435487263,0.0,0.0,0.0,False
tx_000880,2026-05-04 03:10:13,card_047,46.05,Provigo,grocery,in_person,CA,CA,,,0.14491012410629975,0.2411861346508291,0.0,0.0,0.0,False
tx_000085,2026-05-04 04:21:53,card_004,60.0,BMO ATM,atm,atm,CA,CA,,,0.4483081438927144,0.25027120785633505,0.0,0.0,0.0,False
tx_000566,2026-05-04 04:28:52,card_030,92.96,Cafe Olimpico,restaurant,in_person,DE,DE,,,0.803654430359401,0.2411861346508291,0.0,0.0,0.0,False
tx_000045,2026-05-04 04:30:02,card_002,41.05,Chipotle,restaurant,in_person,CA,CA,,,0.23639166907267592,0.2297902420722551,0.0,0.0,0.0,False
tx_000752,2026-05-04 04:31:07,card_040,128.75,Petro-Canada,gas,in_person,CA,CA,,,0.7594180896765086,0.22728366435487263,0.0,0.0,0.0,False
tx_000178,2026-05-04 04:35:15,card_009,16.13,McDonald's,restaurant,in_person,US,US,,,0.01856551026191505,0.23810204099536444,0.0,0.0,0.0,False
tx_000607,2026-05-04 04:38:53,card_033,21.86,Chevron,gas,in_person,GB,GB,,,0.1356558754120151,0.235185756132708,0.0,0.0,0.0,False
tx_000453,2026-05-04 04:40:55,card_024,27.68,Shell,gas,in_person,CA,CA,,,0.10289408316928743,0.235185756132708,0.0,0.0,0.0,False
tx_000126,2026-05-04 05:57:01,card_007,26.77,Shell,gas,in_person,US,US,,,0.14233780353112982,0.30672842194707617,0.0,0.0,0.0,False
tx_000644,2026-05-04 07:36:18,card_034,8.99,Amazon.ca,online_retail,online,CA,CA,dev_a0256e48,70.50.216.172,0.20313610592423773,0.2297902420722551,0.0,0.0,0.0,False
tx_000353,2026-05-04 08:25:24,card_019,256.48,AliExpress,online_retail,online,CA,CN,dev_95204a30,142.112.208.235,0.5722395243099304,0.22728366435487263,0.0,0.0,0.0,False
tx_000425,2026-05-04 08:31:37,card_022,9.27,Loblaws,grocery,in_person,CA,CA,,,0.13772135294070445,0.23810204099536444,0.0,0.0,0.0,False
tx_000203,2026-05-04 09:24:00,card_010,4.52,Cafe Olimpico,restaurant,in_person,US,US,,,0.15487717498097422,0.2297902420722551,0.0,0.0,0.0,False
tx_000809,2026-05-04 09:33:39,card_043,33.82,eBay,online_retail,online,CA,US,dev_c832252e,142.112.179.153,0.21038157087212203,0.24445839548932483,0.0,0.0,0.0,False
tx_000445,2026-05-04 10:31:07,card_024,23.71,Provigo,grocery,in_person,CA,CA,,,0.13605069925549448,0.235185756132708,0.0,0.0,0.0,False
tx_000637,2026-05-04 10:34:56,card_034,7.33,QuickPay Online,online_retail,online,CA,CA,dev_a0256e48,99.225.172.168,0.2577001732113307,0.2297902420722551,0.0,0.0,0.0,False
tx_000493,2026-05-04 12:25:41,card_026,22.21,Shell,gas,in_person,US,US,,,0.00097188870241588,0.24445839548932483,0.0,0.0,0.0,False
tx_000232,2026-05-04 13:20:24,card_012,27.15,Cineplex,entertainment,in_person,CA,CA,,,0.1338937247571541,0.22728366435487263,0.0,0.0,0.0,False
tx_000414,2026-05-04 14:21:39,card_022,29.27,IGA,grocery,in_person,CA,CA,,,0.022134820888077975,0.23810204099536444,0.0,0.0,0.0,False
tx_000403,2026-05-04 14:43:18,card_021,13.99,Netflix,subscription,online,CA,US,dev_f61b4d97,142.112.40.5,0.1277070217847265,0.22728366435487263,0.0,0.0,0.0,False
tx_000479,2026-05-04 15:20:56,card_025,19.99,Netflix,subscription,online,CA,US,dev_d9156309,70.50.225.246,0.06305704309525378,0.3213275871875516,0.0,0.0,0.0,False
tx_000444,2026-05-04 15:37:38,card_024,23.32,Provigo,grocery,in_person,CA,CA,,,0.13930789831685994,0.235185756132708,0.0,0.0,0.0,False
tx_000180,2026-05-04 15:45:03,card_009,9.56,Tim Hortons,restaurant,in_person,US,US,,,0.08176520063537716,0.23810204099536444,0.0,0.0,0.0,False
tx_000658,2026-05-04 16:05:56,card_035,19.99,Netflix,subscription,online,CA,US,dev_37f4b88c,70.50.148.144,0.010430269476442213,0.5218040074415741,0.0,0.0,0.0,False
tx_000408,2026-05-04 17:57:28,card_021,21.7,Starbucks,restaurant,in_person,CA,CA,,,0.10009566065291942,0.22728366435487263,0.0,0.0,0.0,False
tx_000244,2026-05-04 17:59:57,card_012,31.96,AliExpress,online_retail,online,CA,CN,dev_08e633ee,24.114.30.254,0.22016684144595677,0.22728366435487263,0.0,0.0,0.0,False
tx_000884,2026-05-04 18:21:08,card_047,6.52,Shopify Merchant 2,online_retail,online,CA,CA,dev_dcad83da,142.112.118.157,0.1030681099162989,0.2411861346508291,0.0,0.0,0.0,False
tx_000137,2026-05-04 19:00:19,card_007,8.81,Loblaws,grocery,in_person,US,US,,,0.3355643304713483,0.22728366435487263,0.0,0.0,0.0,False
tx_000903,2026-05-04 21:08:19,card_049,100.0,RBC ATM,atm,atm,CA,CA,,,0.47805592426920424,0.21626022378175647,0.0,0.0,0.0,False
tx_000714,2026-05-04 21:40:13,card_038,20.28,Metro,grocery,in_person,CA,CA,,,0.10322641188511374,0.2124186071605684,0.0,0.0,0.0,False
tx_000682,2026-05-04 23:53:17,card_037,29.52,Schwartz's,restaurant,in_person,GB,GB,,,0.06338899178192234,0.22040052185487985,0.0,0.0,0.0,False
tx_000213,2026-05-04 23:53:57,card_011,21.39,Schwartz's,restaurant,in_person,CA,CA,,,0.20549503820087378,0.32948322577830536,0.0,0.0,0.0,False
tx_000381,2026-05-04 23:58:10,card_020,40.67,Shopify Merchant 2,online_retail,online,US,CA,dev_2877f7d9,73.15.156.53,0.03940064015223288,0.21626022378175647,0.0,0.0,0.0,False
tx_000512,2026-05-05 00:18:16,card_027,33.83,Petro-Canada,gas,in_person,CA,CA,,,0.004022676606186181,0.23242005672071928,0.0,0.0,0.0,False
tx_000078,2026-05-05 01:40:25,card_004,40.0,Desjardins ATM,atm,atm,CA,CA,,,0.20242406661712717,0.25027120785633505,0.0,0.0,0.0,False
tx_000358,2026-05-05 02:09:00,card_019,112.72,Loblaws,grocery,in_person,CA,CA,,,0.2054592219567466,0.22728366435487263,0.0,0.0,0.0,False
tx_000996,2026-05-05 02:15:14,card_032,791.49,QuickPay Online,online_retail,online,CA,CA,dev_732bff0c,98.207.131.10,1.0,0.2411861346508291,0.0,1.0,0.5223558403952487,True
tx_001000,2026-05-05 02:19:23,card_037,399.49,QuickPay Online,online_retail,online,CA,CA,dev_ab552458,98.207.55.146,0.9536112376004632,0.2676638444377143,0.0,1.0,0.5210214008514069,True
